-88.51593690260997, 189.76866149991258
-87.3783112475129, 192.80126449507605
-86.36708844298215, 195.81026746693084
-85.35586563845142, 198.8782704970573
-84.34464283392069, 201.94627352718373
-83.33342002938994, 205.01427655731018
-82.32219722485921, 207.84627935434997
-81.31097442032848, 210.79628226793312
-80.29975161579773, 213.45128489015792
-79.288528811267, 216.0767874832469
-78.15090315616992, 218.86749023949653
-76.8868746505065, 221.8410931763883
-75.62284614484308, 224.69669599673676
-74.35881763917966, 227.48149874715926
-73.09478913351624, 230.12470135772975
-71.83076062785283, 232.62630382844821
-70.44032927162306, 235.3403065089447
-68.92349506482695, 238.11330924771283
-67.40666085803085, 240.65031175339433
-65.7634238006684, 243.26317147685364
-63.993783892739614, 245.82545972179446
-61.97133828367815, 248.4776528174349
-59.56968412291765, 251.25852223063924
-57.04162711159081, 253.84272478293806
-54.51357010026396, 256.30892721869355
-51.52203597019388, 258.5076627236175
-49.078247525911266, 260.4206949160623
-46.29738481345174, 262.52324244719796
-43.516522100992205, 264.43269887853535
-40.73565938853268, 266.2456097599737
-37.95479667607316, 268.1765207579554
-35.173933963613635, 270.4292502556007
-32.39307125115411, 272.4245249535151
-29.61220853869459, 274.29107225156406
-26.831345826235065, 275.88943746656
-24.05048311377554, 277.2303478818251
-21.26962040131602, 278.46398546386894
-18.488757688856495, 279.41871367953763
-15.707894976396972, 280.1159870954755
-12.927032263937434, 280.50216929507184
-10.146169551477925, 280.4378055951391
-7.365306839018388, 279.9121687123552
-4.5844441265588785, 279.096895179874
-1.803581414099341, 278.04562141430625
0.9772812983601682, 277.26252973179146
3.7581440108197057, 276.8334383989066
6.539006723279215, 276.5652563158536
9.319869435738752, 276.4472561993103
12.100732148198261, 276.54380174920936
14.881594860657799, 277.7130756313205
17.662457573117308, 279.6547139126243
20.443320285576846, 280.0838052455091
23.224182998036383, 278.9896223466528
26.005045710495892, 277.46634811491174
28.78590842295543, 275.68561908343975
31.56677113541494, 273.6796171022032
34.34763384787448, 271.4268876045579
37.128496560333986, 269.120521690302
39.90935927279352, 267.1252469923876
42.69022198525303, 265.61270004396863
45.47108469771257, 263.93924384571784
48.25194741017208, 262.1370602476016
51.032810122631616, 260.18469468297565
53.813672835091126, 258.0928744351622
56.08892414528529, 255.92289826600182
60.63942676567362, 252.31921216712314
62.914678075867755, 249.7625429753511
65.18992938606192, 247.2320960316998
67.46518069625608, 244.60987121962592
69.61402915588388, 241.96306304993882
71.51007191437901, 239.47031058796108
73.2797118223078, 236.99230814055124
75.0493517302366, 234.5143056931414
76.81899163816539, 231.9014459696821
78.58863154609418, 229.2548719272104
80.35827145402297, 226.55772640622007
82.12791136195176, 223.81000940671123
83.77114841931419, 221.2589592681079
85.41438547667664, 218.6517185978173
87.18402538460543, 215.92085875781464
88.95366529253423, 213.1731417583058
91.22891660272836, 210.1097361353174
94.0097793151879, 209.4982809859565
96.79064202764741, 209.2837353195141
99.57150474010695, 209.26228075286988
102.35236745256648, 209.12282606968233
105.13323016502599, 209.02628051978323
107.91409287748553, 208.91900768656203
110.69495558994504, 208.7902802866966
113.47581830240455, 208.67228017015327
116.25668101486411, 208.5328254869657
119.03754372732362, 208.35046167048964
121.81840643978313, 208.15737057069146
124.59926915224264, 207.93209762092695
127.38013186470221, 207.67464282119604
130.16099457716172, 207.36355160485456
132.94185728962123, 207.00955125522458
135.72272000208073, 206.60191448898402
138.5035827145403, 206.16209587277706
141.2844454269998, 205.6471862733153
144.06530813945932, 205.0786402572429
146.84617085191888, 204.44573054123782
149.6270335643784, 203.7162752753336
152.4078962768379, 202.94391087614093
155.1887589892974, 202.06427364372706
157.96962170175698, 201.0988181447362
160.7504844142165, 200.0797262291348
163.531347126676, 198.95336148031214
166.3122098391355, 197.75190574823463
169.09307255159507, 196.50754088286868
171.87393526405458, 195.2202668842142
174.6547979765141, 193.87935646894917
177.4356606889736, 192.51699148703983
180.21652340143316, 191.16535378845268
182.99738611389267, 189.79226152322127
185.77824882635218, 188.4942602412447
188.55911153881175, 187.1962589592681
191.33997425127126, 185.94116681058
194.12083696373077, 184.76116564514675
196.90169967619028, 183.65625546296837
199.68256238864984, 182.6264362640448
202.46342510110935, 181.6824353316982
205.24428781356886, 180.83497994925068
208.02515052602837, 180.08407011670226
210.80601323848794, 179.44043311737502
213.58687595094744, 178.87188710130263
216.36773866340695, 178.4213412017736
219.14860137586646, 178.07806813546574
221.92946408832603, 177.84206790237909
224.71032680078554, 177.6489768025809
227.49118951324505, 177.63824951925878
230.2720522257046, 177.6489768025809
233.05291493816412, 177.84206790237909
235.83377765062363, 178.07806813546574
238.61464036308314, 178.41061391845145
241.3955030755427, 178.82897796801416
244.17636578800222, 179.35461485079804
246.95722850046172, 179.97679728348103
249.73809121292123, 180.67407069941888
252.5189539253808, 181.50007151522215
255.2998166378403, 182.37970874763604
258.0806793502998, 183.34516424662687
260.8615420627593, 184.41789257883892
263.6424047752189, 185.54425732766157
266.4232674876784, 186.73498577641692
268.4457130967399, 187.64465940213273
